2018-09-15 02:14:43,b'It\xe2\x80\x99s my name. #Name https://t.co/pe1Qc1kI9G',Robert ToTeras,roberttoteras,Los Angeles,0,3
2018-09-15 02:10:02,"b'RT @Chinmayananda: Chant His #name always- be you in #work, walking, relaxing, in sorrow, in #joy or in any other cirumstance. \n\n#LordGanes\xe2\x80\xa6'",CK,crazychandu4you,"Belapur, Navi Mumbai",27,0
2018-09-15 02:04:49,b'RT @pattiJadkins: #Wolf Alpha Name Case-Mate #Samsung Galaxy Case https://t.co/VO42DeGwOG via @zazzle #animals #wildlife #name #gifts #phon\xe2\x80\xa6',Ingrid ridout,mrsridout,"Peacehaven, England",6,0
2018-09-15 01:56:33,"b'RT @Chinmayananda: Chant His #name always- be you in #work, walking, relaxing, in sorrow, in #joy or in any other cirumstance. \n\n#LordGanes\xe2\x80\xa6'",Dr.Deepti Bharadwaj,deeptibharadwaj,"Bareilly, Uttar Pradesh, India",27,0
2018-09-15 01:39:17,"b'RT @Chinmayananda: Chant His #name always- be you in #work, walking, relaxing, in sorrow, in #joy or in any other cirumstance. \n\n#LordGanes\xe2\x80\xa6'",kapu durgeswara rao,kapudurgeswarar,,27,0
2018-09-15 01:30:01,b'Those Pastier Dew #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-15 01:07:00,"b'RT @Chinmayananda: Chant His #name always- be you in #work, walking, relaxing, in sorrow, in #joy or in any other cirumstance. \n\n#LordGanes\xe2\x80\xa6'",Vivek N Sharma,VivekNSharma87,"New Delhi, India",27,0
2018-09-15 01:03:51,"b'RT @Chinmayananda: Chant His #name always- be you in #work, walking, relaxing, in sorrow, in #joy or in any other cirumstance. \n\n#LordGanes\xe2\x80\xa6'",बबलू,SikshaMitraSKN,,27,0
2018-09-15 01:03:00,"b'RT @Chinmayananda: Chant His #name always- be you in #work, walking, relaxing, in sorrow, in #joy or in any other cirumstance. \n\n#LordGanes\xe2\x80\xa6'",ModiTill2029,ishwaracdas,"Rohini,Delhi, ,India.",27,0
2018-09-15 01:01:41,"b'RT @Chinmayananda: Chant His #name always- be you in #work, walking, relaxing, in sorrow, in #joy or in any other cirumstance. \n\n#LordGanes\xe2\x80\xa6'",🕉,verethragna__,,27,0
2018-09-15 01:00:24,"b'Chant His #name always- be you in #work, walking, relaxing, in sorrow, in #joy or in any other cirumstance.\xe2\x80\xa6 https://t.co/xDaM4H7eau'",Swami Chinmayananda,Chinmayananda,Earth,27,78
2018-09-15 00:58:43,b'\xf0\x9f\x8e\xa7 The voicemails from you guys that make it all worth it. Have a great weekend (project). \xf0\x9f\x98\x89 \xf0\x9f\x99\x8f #Table #liveedge\xe2\x80\xa6 https://t.co/XBL3AI1Qd2',Christian Drake,lund_christian,"Laguna Beach, CA",0,1
2018-09-15 00:30:01,b'Hitting The Fishy Chronometer #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-15 00:20:29,"b'Lineman Lineworker LED lighted customized with Name down center pole sign Party Wedding Decor Electrical worker, li\xe2\x80\xa6 https://t.co/tG9kVAL0GK'",Pickers Paradise,WoodParadise,,0,0
2018-09-15 00:15:32,b'RT @pattiJadkins: #Wolf Alpha Name Case-Mate #Samsung Galaxy Case https://t.co/VO42DeGwOG via @zazzle #animals #wildlife #name #gifts #phon\xe2\x80\xa6',Debra Thorpe,sicknitter,"Granite, UT",6,0
2018-09-15 00:09:05,"b'@StarTrek @GineokwKoenig Yes, the happiest of wishes and much love from Australia. #Name #Pavel #Rank #Admiral.....\xe2\x80\xa6 https://t.co/7KCtEWzlgf'",Narda #IDIC #LLAP,LittleAussie_Me,AUATRALIA-I AM #WhoIAm..OK!,0,0
2018-09-15 00:00:10,"b'RT @Reeshatolhaq: @tmalsaadi @Khadim_alhaq The #name \xc2\xab#Quran #\xd9\x82\xd8\xb1\xd8\xa2\xd9\x86\xc2\xbb Proven in the #letter ""Alef = #A"" in the form of emphasis ( Hamza #\xd8\xa2 )\xe2\x80\xa6'",ثــــريـــــا,B89Thuraya,,302,0
2018-09-14 23:42:49,b'#Wolf Alpha Name Case-Mate #Samsung Galaxy Case https://t.co/VO42DeGwOG via @zazzle #animals #wildlife #name #gifts\xe2\x80\xa6 https://t.co/2lVvpQWRsj',Patti J Adkins,pattiJadkins,,6,7
2018-09-14 23:37:41,"b'RT @Reeshatolhaq: @tmalsaadi @Khadim_alhaq The #name \xc2\xab#Quran #\xd9\x82\xd8\xb1\xd8\xa2\xd9\x86\xc2\xbb Proven in the #letter ""Alef = #A"" in the form of emphasis ( Hamza #\xd8\xa2 )\xe2\x80\xa6'",AbuRashed MQ,MQ_AbuRashed,Australia,302,0
2018-09-14 23:30:19,b'RT @Reeshatolhaq: @tmalsaadi The #word \xc2\xab#Quran\xc2\xbb has compiled the #legal #statement by the #speech; \nit is the #name of the definition of th\xe2\x80\xa6',AbuRashed MQ,MQ_AbuRashed,Australia,209,0
2018-09-14 23:30:02,b'Her Tiny Airline #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 23:27:55,"b""'What strikes you first about the Bowery Hotel isn\xe2\x80\x99t what it looks like, but what it\xe2\x80\x99s called.'\nVANITY FAIR\nApril 27, 2018\n\n#Name.""",AmiBel&Art,AmiBelArt,amihowe@yahoo.com,0,0
2018-09-14 23:16:53,b'https://t.co/M4Hwhi0UR8 domain name for sale \n\n#servers #website #hosting #design #vps #site #blogger #domain #name',markanames,markanames,United States,0,1
2018-09-14 22:56:02,b'RT @PremiumDomainss: #brandable #short #easytoRemember #domain #name for #startups https://t.co/qnn1EoZwhA is up for grab in #godaddy #Sedo\xe2\x80\xa6',DomainBookers.net,DomainBookers,"Ajman, United Arab Emirates",3,0
2018-09-14 22:55:44,b'RT @PremiumDomainss: @Latino_Startups @ImpactHubSF #brandable #domain #name for #startups https://t.co/qnn1EoZwhA is up for grab in #godadd\xe2\x80\xa6',DomainBookers.net,DomainBookers,"Ajman, United Arab Emirates",2,0
2018-09-14 22:55:04,"b'RT @Reeshatolhaq: @tmalsaadi @Khadim_alhaq The #name \xc2\xab#Quran #\xd9\x82\xd8\xb1\xd8\xa2\xd9\x86\xc2\xbb Proven in the #letter ""Alef = #A"" in the form of emphasis ( Hamza #\xd8\xa2 )\xe2\x80\xa6'",Samira - سميرة,BahiSamira87,تونس,302,0
2018-09-14 22:50:15,b'https://t.co/CelDdffXYH domain name for sale \xf0\x9f\x8e\x81 \xf0\x9f\x92\x9d \n\n#gift #gifts #gifted #store #domainsforsale #domain #name #ellen #kim',markanames,markanames,United States,0,0
2018-09-14 22:30:01,b'Her Wispy Administration #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 22:21:03,"b'RT @Reeshatolhaq: @tmalsaadi @Khadim_alhaq The #name \xc2\xab#Quran #\xd9\x82\xd8\xb1\xd8\xa2\xd9\x86\xc2\xbb Proven in the #letter ""Alef = #A"" in the form of emphasis ( Hamza #\xd8\xa2 )\xe2\x80\xa6'",هادي سعدي,saadi_hadi,,302,0
2018-09-14 22:05:26,b'#Custom #Name #School and Graduation Keychain #unique #gift #laser #etsy https://t.co/WvnURWPycF https://t.co/6geZnfLn3N',B&B Laser Design,BBLaserDesign,"Dagsboro, Delaware",0,0
2018-09-14 21:56:41,b'@PWeepingAngel THANKS. I appreciate the cheers. Still working on @name/.@name and photo tag @name or #name. Lol!!',Stephen Benavidez,StephenBenavi13,"Hillsboro, OR",0,1
2018-09-14 21:44:02,"b'RT @Reeshatolhaq: @tmalsaadi @Khadim_alhaq The #name \xc2\xab#Quran #\xd9\x82\xd8\xb1\xd8\xa2\xd9\x86\xc2\xbb Proven in the #letter ""Alef = #A"" in the form of emphasis ( Hamza #\xd8\xa2 )\xe2\x80\xa6'",تسنيم رفاعي / جيلاني,Tasnimrj,,302,0
2018-09-14 21:38:08,b'Ran Reed... You will know my name \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd\n\n#cockatiel #cockatielsofinstagram #birds #name #pets #pet #love https://t.co/Elyx8s2Qio',RAN REED,RANREED,OUTTA SPACE,0,0
2018-09-14 21:30:01,b'Before Burrier Vise #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 21:00:25,"b""What's In A #Company #Name? Everything https://t.co/SyE0RUTKZb""",Loa Fridfinnson,Activ8Inc,"Vancouver, B.C. Canada",0,0
2018-09-14 21:00:23,"b""What's in a #name? Everything when #god is involved. #Religion meets #reality when an #asteroid crashes into\xe2\x80\xa6 https://t.co/0qOSiYTn2O""",Kurt Wagner,WagnersWritings,"California, USA",0,0
2018-09-14 20:57:38,"b'According to Aquinas, #baptism in the #name of #Jesus is sufficient and consistent with the Matthean formula: \xe2\x80\x9cThe\xe2\x80\xa6 https://t.co/2gCgkbuYMk'",Connection Worship,ConnectnWorship,"Pevely, MO",0,0
2018-09-14 20:55:40,"b'Pope Nicholas of the ninth century follows Ambrose,\ninsisting that baptism in the #name of Christ is \xe2\x80\x9cone and the s\xe2\x80\xa6 https://t.co/QhOAofKP0p'",Connection Worship,ConnectnWorship,"Pevely, MO",0,0
2018-09-14 20:52:26,"b'RT @Reeshatolhaq: @tmalsaadi @Khadim_alhaq The #name \xc2\xab#Quran #\xd9\x82\xd8\xb1\xd8\xa2\xd9\x86\xc2\xbb Proven in the #letter ""Alef = #A"" in the form of emphasis ( Hamza #\xd8\xa2 )\xe2\x80\xa6'",د. توفيق الجيلاني,DrTawfiqj,,302,0
2018-09-14 20:30:02,b'Her Rangy Department #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 20:23:32,b'Needing a superhero name \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3#superhero #name #funnyaspossible https://t.co/F6fAMU9FE2',Mel,Melhsugalipz,"Yorkshire and The Humber, Engl",0,0
2018-09-14 20:23:01,"b'RT @Reeshatolhaq: @tmalsaadi @Khadim_alhaq The #name \xc2\xab#Quran #\xd9\x82\xd8\xb1\xd8\xa2\xd9\x86\xc2\xbb Proven in the #letter ""Alef = #A"" in the form of emphasis ( Hamza #\xd8\xa2 )\xe2\x80\xa6'",عائشة المقدسية,aishahmaqdisi,,302,0
2018-09-14 20:22:14,b'@satinephoenix @kylevogt @RutyWoot @lukegygax @RioMangini I CANT WAIT TO SEE IT. also #name',Leo Kei Angelos,leokeiangelos,at the crafty table,0,2
2018-09-14 20:05:12,"b'RT @Reeshatolhaq: @tmalsaadi @Khadim_alhaq The #name \xc2\xab#Quran #\xd9\x82\xd8\xb1\xd8\xa2\xd9\x86\xc2\xbb Proven in the #letter ""Alef = #A"" in the form of emphasis ( Hamza #\xd8\xa2 )\xe2\x80\xa6'",عبدالله المقدسي,abdullahmaqdisi,,302,0
2018-09-14 20:04:59,b'RT @Reeshatolhaq: @tmalsaadi The #word \xc2\xab#Quran\xc2\xbb has compiled the #legal #statement by the #speech; \nit is the #name of the definition of th\xe2\x80\xa6',عبدالله المقدسي,abdullahmaqdisi,,209,0
2018-09-14 19:33:25,b'Ok. RT this. Lets find out who she is. \n\n#Name and Shame https://t.co/DxQin3i7mS',trumpisshit,fuck_youdonny,In my own little corner of the world.,0,0
2018-09-14 19:30:01,b'Spiffy Shot #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 19:27:31,"b'Name worst place to get horny.... #name #worst #place #fun #time @ Suru Lere, Lagos, Nigeria https://t.co/QKtn6S7UG4'",Dj Neo (#thebaddest),SuperDjneo,DJ Neo ft various artist. SAMPLE ME,0,1
2018-09-14 19:24:14,"b'RT @Reeshatolhaq: @tmalsaadi @Khadim_alhaq The #name \xc2\xab#Quran #\xd9\x82\xd8\xb1\xd8\xa2\xd9\x86\xc2\xbb Proven in the #letter ""Alef = #A"" in the form of emphasis ( Hamza #\xd8\xa2 )\xe2\x80\xa6'",Nansi H,NansiH85,جَنَّة الْعِلْم (@tmalsaadi),302,0
2018-09-14 18:48:42,"b""It's #illegal to use a #Legal #Name, #10commandments #BCCRSS #Truth @unionanchorage @realvalueiga @unionanchorage\xe2\x80\xa6 https://t.co/a7KtXuaiCd""",TreeofTruth,DidgTree,Here,0,6
2018-09-14 18:30:01,b'Terrify The Gabbiest Verse #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 18:17:32,b'#KOBBYBRANDS\xe2\x84\xa2 0242617467 whatsapp /call #ARSENAL 3RD #KIT #80GHC (jersey only)\n#NB : #CUSTOMIZATION price depends o\xe2\x80\xa6 https://t.co/hxI5v0mPQV',KOBBY,KOBBY_BEADS,Sowutuom,0,0
2018-09-14 17:40:40,"b""It's #illegal to use a #Legal #Name, #10commandments #BCCRSS #Truth @yu_xinpeng @yugawara_walker @yukiisami\xe2\x80\xa6 https://t.co/7hxX1zWtSR""",TreeofTruth,DidgTree,Here,0,4
2018-09-14 17:36:45,"b""It's #illegal to use a #Legal #Name, #10commandments #BCCRSS #Truth @yogawinetravel @YogaWorrier @Yogesh01346\xe2\x80\xa6 https://t.co/pHG0cmrm3r""",TreeofTruth,DidgTree,Here,0,4
2018-09-14 17:30:02,b'After Fluffiest Preoccupation #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 17:28:01,"b'Lineman Lineworker LED lighted customized with Name down center pole sign Party Wedding Decor Electrical worker, li\xe2\x80\xa6 https://t.co/FUsmRty9fp'",Pickers Paradise,WoodParadise,,0,0
2018-09-14 17:02:50,"b""@mgartland_ Who's #name #and #shame""",Eílís Donaghy,EilisDonaghy1,Loch Mhic Ruaírí ,0,0
2018-09-14 16:52:21,"b""#BeckyG - #Shower https://t.co/3E4U8HOiEx v\xc3\xada @YouTube\n\nI don't know, it's just #something about ya\nGot me feeling\xe2\x80\xa6 https://t.co/NIFdasLMvR""",katherine Delgado,Katedelgado88,Lima,0,0
2018-09-14 16:34:10,"b'Why we are facing lot of issues  with our documents like adhar, pancard etc. #frustrated #repeatechange #pancardchange #adhar #dob #name'",sivaprasadputhucheri,sivaprasadsai,"kanhangad,Kerala, India",0,0
2018-09-14 15:33:09,b'Our new Slobberscarves bunting is proving very popular! Swipe to see some of the various patterns you can choose fr\xe2\x80\xa6 https://t.co/QtmEj4JDUq',Slobberscarves,Slobberscarves,"Newcastle, Northern Ireland",0,0
2018-09-14 15:30:02,b'Label The Foamiest Rent #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 15:24:59,"b'RT @999draW: #Name of #God: Jehovah Ori [jeh-HO-vuh  or-EE] ; 1Kings 3:7,9 ; 1 Kings 3:1-15 ; Psalm 119:105 pg. 77 I AM Devotional @DianeSt\xe2\x80\xa6'",Diane Stortz,DianeStortz,Ohio,1,0
2018-09-14 15:08:16,b'#Hannah - the #name of the day! See more beautiful #baby #names: \niPhone: https://t.co/nZiHGEuY7L\nAndroid:\xe2\x80\xa6 https://t.co/YJUpsIfEJw',CharliesNames,CharliesNames,,0,0
2018-09-14 14:30:01,b'After Scrappier Foray #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 14:24:42,b'RT @churchAlmighty: Why did God take the name Jehovah in the Age of Law and the name Jesus in the Age of Grace? The Bible records: \xe2\x80\x9cJesus C\xe2\x80\xa6',Linda,angi254jhswk,,80,0
2018-09-14 14:24:41,b'RT @IBalkanNA: #IFIMES opinion poll: #Majority of citizens will vote in favour of the #name change fYRO #Macedonia #Balkans https://t.co/sL\xe2\x80\xa6',Turkey in Slovenia,EmbassyLjubljan,Lübliyana/Slovenya,7,0
2018-09-14 14:22:20,b'RT @churchAlmighty: Why did God take the name Jehovah in the Age of Law and the name Jesus in the Age of Grace? The Bible records: \xe2\x80\x9cJesus C\xe2\x80\xa6',Amy,dagjce386,,80,0
2018-09-14 14:21:56,"b'""Content HOW "" https://t.co/B4CiTa9qIe #Blog #Name #blogging #GuestPost #Publisher #Outreach https://t.co/8qT42ixDED'",Will Robins,FeedsterEditor,"Hot Springs, AR",0,1
2018-09-14 14:08:15,b'RT @IBalkanNA: #IFIMES opinion poll: #Majority of citizens will vote in favour of the #name change fYRO #Macedonia #Balkans https://t.co/sL\xe2\x80\xa6',Tatiana Wright,twright55,"McLean, VA",7,0
2018-09-14 13:44:39,"b""RT @B27321: @Schwarzenegger &amp; #JasonMomoa\nyou Can\nMake\n#Money\nOn the\n#Name\nbut Can't\n#Help\nHis\n#Grave\n-\n#B27321""",saulo costa,sauloco45982352,,102,0
2018-09-14 13:44:30,"b""RT @B27321: @Schwarzenegger &amp; #JasonMomoa\nyou Can\nMake\n#Money\nOn the\n#Name\nbut Can't\n#Help\nHis\n#Grave\n-\n#B27321""",Tatatata27,Tatatata273,,102,0
2018-09-14 13:39:01,"b'""Content HOW "" https://t.co/GeNOo93BQP #Blog #Name #blogging #GuestPost #Publisher #Outreach https://t.co/3nTs7MpkTA'",Will Robins,TheWillRobins,United States,0,0
2018-09-14 13:30:18,"b'""Content HOW "" https://t.co/cqsuWf2Vbq #Blog #Name #blogging #GuestPost #Publisher #Outreach https://t.co/N0R2bAmgMl'",ContentHowInc.,ContentHOW,,0,0
2018-09-14 13:30:01,b'Fulfil The Wordiest Shrimp #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 13:06:10,"b'""Content HOW "" https://t.co/bP8yz8iMqS #Blog #Name #blogging #GuestPost #Publisher #Outreach https://t.co/nFazKUHFhi'",Will_contenthow,Will_twinbertha,"Hot Springs Village, AR, US",0,0
2018-09-14 12:48:38,b'RT @xTraf_Law: TRIVIA 0001290: Did you know that the Earth is the only planet in the solar system not named after a Greek or Roman god or g\xe2\x80\xa6',John Davis,Johndavisnearby,"Beaumont, TX 2227A South 777O1",2,0
2018-09-14 12:30:02,b'After Beady Mascara #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 12:21:50,b'Model Efrance Nakitto warns of fake account in her #name https://t.co/HkyWXkN7Ai',Willy Byarabaha,WByarabaha,Kampala,0,0
2018-09-14 12:03:56,b'They will announce the name of two passengers on 17spt. ...\n.\nElon musk\xf0\x9f\x99\x8c\xf0\x9f\x99\x8f\xf0\x9f\x92\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n.\n#spacex #elonmusk #owner #lunar\xe2\x80\xa6 https://t.co/bFmiaLfEHS',Exploration_interstellar,Explorationint2,,0,2
2018-09-14 12:03:18,b'@ShailajaReddi #CBNCheatsAP\n#MosagaduBabu\n#DramaBabu\n#DongaBabu\n\nHmmmm unfortunately I have a #Babu in my #name and\xe2\x80\xa6 https://t.co/9mJOlmmQoj',Ravindra Babu Dasari,ursRavindraBabu,"Vijayawada, India",0,0
2018-09-14 12:01:56,"b'All Korean #maps show ""Usando(old #name of #Dokdo which #KOR #say)"" is #2km from #Ulleungdo. but ""Liancourt Rocks(#Takeshima)"" is #92km away'",qajin_bot_k,qajin_bot_k,"37.24297,131.863527",0,0
2018-09-14 11:34:50,b'RT @markanames: https://t.co/GtvJb6lACW  Domain For Sale #Domain #network #Cisco #name #hosting #flippa #godaddy #Bidding #WORK #USA  #bay\xe2\x80\xa6',DomainBookers.net,DomainBookers,"Ajman, United Arab Emirates",2,0
2018-09-14 11:12:00,b'IBPS Recruitment 2018\n#Name of Posts : 7275 Posts Clerical cadre (CRP Clerks -VIII)\n#Qualification : Degree (Gradua\xe2\x80\xa6 https://t.co/pZHKLf3iH0',Punjab Haryana Naukri,PunjabNaukri,,0,2
2018-09-14 11:01:12,b'Get the perfect plate for Raymond! Call us on 0121 777 6555 to order V29 RAY now.\n\nFind yourself a bargain on Ray p\xe2\x80\xa6 https://t.co/H5eYFOJJMl',Netplates.co.uk,netplates,"Birmingham, West Midlands, UK",0,0
2018-09-14 10:55:40,b'\xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cJesus Knocks at the Door\xe2\x80\x9d\xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x8c\x88\xf0\x9f\x8c\x88\xf0\x9f\x8c\x88\xf0\x9f\x8e\x87\xf0\x9f\x8e\x87\xf0\x9f\x8e\x87\n#name #God #Jesus #Christian #disaster #LastDays #save\n@TdLombard\xe2\x80\xa6 https://t.co/uz2l6bCOvz',Alice Kwok,chengyi585,,0,0
2018-09-14 10:54:13,b'RT @yash_buddy07: #proof @iamsrk #name and #fame knows no #boundaries #SRKgamechangerET #SRK #KingKhan #FAN #Raees #Bollywood #Badshah #Ami\xe2\x80\xa6',Надя,di8Q5wS1n09XmKa,"Краснодарский край, Россия",6,0
2018-09-14 10:38:30,"b""don't lose the real you\n#art #creative #logoname #name #logo #myname #jotajota \nphantom made this https://t.co/nnNIawvzy4""",Jota Jota,JotaJotaon,República de Moçambique,0,1
2018-09-14 10:30:01,b'Our Shrubby Tracksuit #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 10:26:34,"b'RT @kalamabul408: He Is a #Oppressed #Rohingya #Refugee #Name is Dil Mohammed,\nAge 52 yrs,\nArrived after Quran, \nNow Living Camp 2W at lumb\xe2\x80\xa6'",Khairul Boshor,KBoshor,The Netherlands,4,0
2018-09-14 10:00:30,"b""#AXA #rumour:\nMi\xe2\x80\x98parents\xe2\x80\x99got their B.I.G.'Mi'energy,Vicareious,By,Buying,AnndWorking4,Buzzinesses annd Stores,O\xe2\x80\xa6 https://t.co/4c7M497bMP""",AmiBel&Art,AmiBelArt,amihowe@yahoo.com,0,0
2018-09-14 09:38:16,b'RT @IBalkanNA: #IFIMES opinion poll: #Majority of citizens will vote in favour of the #name change fYRO #Macedonia #Balkans https://t.co/sL\xe2\x80\xa6',IFIMES,IFIMES,"Ljubljana, Slovenia",7,0
2018-09-14 09:30:01,b'My Steadiest Complex #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 09:20:46,b'RT @IBalkanNA: #IFIMES opinion poll: #Majority of citizens will vote in favour of the #name change fYRO #Macedonia #Balkans https://t.co/sL\xe2\x80\xa6',Zijad Becirovic,ZijadBecirovic,,7,0
2018-09-14 08:58:41,b'RT @IBalkanNA: #IFIMES opinion poll: #Majority of citizens will vote in favour of the #name change fYRO #Macedonia #Balkans https://t.co/sL\xe2\x80\xa6',Jovan P.,jp_wanderer,Europe,7,0
2018-09-14 08:56:40,"b'""I know I love you because even the smallest thing like hearing your name makes me smile.""\n\n#smile  #make  #love\xe2\x80\xa6 https://t.co/L7SlISS9gG'",Marie Chrisse | Mar,CHRISSEpipataah,,0,0
2018-09-14 08:55:03,b'Write your #name with below sign.\n\nA\xef\xbf\xbc\xf0\x9f\x98\x8d B\xef\xbf\xbc\xe2\x9d\xa4 C\xef\xbf\xbc\xf0\x9f\x92\x95 D\xef\xbf\xbc\xf0\x9f\x90\xb1 E\xef\xbf\xbc\xf0\x9f\x98\x98\n\nF\xef\xbf\xbc\xf0\x9f\x8c\xb9 G\xef\xbf\xbc\xf0\x9f\x98\x9a H\xef\xbf\xbc\xf0\x9f\x8d\xad I\xef\xbf\xbc\xf0\x9f\x92\xa7 j\xef\xbf\xbc\xf0\x9f\x92\x8b\n\nK\xef\xbf\xbc\xf0\x9f\x92\x98 L\xef\xbf\xbc\xf0\x9f\x92\x9b M\xef\xbf\xbc\xf0\x9f\x99\x8a N\xef\xbf\xbc\xf0\x9f\x91\x85 o\xef\xbf\xbc\xf0\x9f\x91\x84\n\nP\xef\xbf\xbc\xf0\x9f\x91\x80 Q\xef\xbf\xbc\xf0\x9f\x94\xa5 R\xef\xbf\xbc\xf0\x9f\x92\xaf S\xef\xbf\xbc\xf0\x9f\x92\x9e T\xe2\x80\xa6 https://t.co/xBL6Hhipj5',usman Arshad,UsmanBeba,,0,0
2018-09-14 08:54:44,b'#IFIMES opinion poll: #Majority of citizens will vote in favour of the #name change fYRO #Macedonia #Balkans https://t.co/sLnCsAMZ5g',Independent Balkan News Agency,IBalkanNA,Greece,7,5
2018-09-14 08:47:04,b'Is it #pitbull #week \xf0\x9f\xa4\x94 #amazing #dogs #wish I could take him \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x90\x95 #lastminute #owner #found #pups #name is #Sir \xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/IQXqAlsj0J',Cherise  Phillips,foxykat085,NJ/NY,0,0
2018-09-14 08:44:48,"b""RT @GluyasLuce: The worse the #Trouble is Contending You- The #Greater the #Prize to be had at it's #Defeat in #Jesus' #Name!  #FIGHT THE #\xe2\x80\xa6""",Burmese Wonder,WonderBurmese,The Bible,1,0
2018-09-14 08:36:11,b'RT @yash_buddy07: #proof @iamsrk #name and #fame knows no #boundaries #SRKgamechangerET #SRK #KingKhan #FAN #Raees #Bollywood #Badshah #Ami\xe2\x80\xa6',IMRAN” SRK❤,imran_srkian,SHAH KE dil me ❤,6,0
2018-09-14 08:30:01,b'After Loftier Breakfast #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 08:19:13,b'RT @yash_buddy07: #proof @iamsrk #name and #fame knows no #boundaries #SRKgamechangerET #SRK #KingKhan #FAN #Raees #Bollywood #Badshah #Ami\xe2\x80\xa6',♣ Umar Srkian ♣,SrkianUmar,"Maharashtra, Beed",6,0
2018-09-14 07:30:01,b'Gassy Randomisation #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 07:28:20,"b""There's #never #been a #better #TIME to get Your #Heart #Right With #God...THAN RIGHT #NOW!  #Let Your Offense #GO\xe2\x80\xa6 https://t.co/kVmh9ZkkHY""",LuceGluyas@gmail.com,GluyasLuce,,0,1
2018-09-14 07:21:49,b'RT @yash_buddy07: #proof @iamsrk #name and #fame knows no #boundaries #SRKgamechangerET #SRK #KingKhan #FAN #Raees #Bollywood #Badshah #Ami\xe2\x80\xa6',SRK Sohel,SRK_sohel,BEED (MH) INDIA ,6,0
2018-09-14 07:05:43,b'#Name:Bateko Sano Goldcoast!!!\nTo order or to inquiry please viber us at +977 9841655291\nWhatsapp at +977 984165529\xe2\x80\xa6 https://t.co/o1RN2ArRAT',potestorenepal,potestorenepal,Nepal,0,0
2018-09-14 06:59:03,"b""The worse the #Trouble is Contending You- The #Greater the #Prize to be had at it's #Defeat in #Jesus' #Name!\xe2\x80\xa6 https://t.co/63abXYZRFf""",LuceGluyas@gmail.com,GluyasLuce,,1,0
2018-09-14 06:30:02,b'Also Manky Size #band #name #bandname #generated #computergenerated',Band Name Generator,band_name_gen,"Rockville, MD",0,0
2018-09-14 06:26:52,b'RT @markanames: https://t.co/yAguu8gGcq Domain For Sale #domain #name #GXCU #DomainPremium #Godaddy #Flippa #Offers #Auction #Website  #Gx\xe2\x80\xa6',DomainBookers.net,DomainBookers,"Ajman, United Arab Emirates",1,0
2018-09-14 06:26:35,b'RT @markanames: https://t.co/zyDoKJKCxx Domain For Sale \n#domain #Domainer #Name #IVDW #olddomain #Premium #Flippa #Godaddy #Video Mathis #\xe2\x80\xa6',DomainBookers.net,DomainBookers,"Ajman, United Arab Emirates",1,0
2018-09-14 06:19:22,b'RT @RegisteredNur15: #what is the #name of this #machine https://t.co/HwmaFcFoxP',hanktank,hank26973723,"Alaska, USA",1,0
